time,iteration,loss,test accuracy,test end,train accuracy,train end
716m 30s (- -717m 30s),607000,2.4930637181692883,32.1,49.6,34.4,53.0
717m 48s (- -718m 11s),608000,2.480167271166942,24.8,79.5,26.6,81.10000000000001
719m 17s (- -720m 42s),609000,2.5405365963814037,32.2,71.8,33.7,73.7
720m 53s (- -721m 6s),610000,2.421225863934265,29.4,24.8,29.4,27.0
722m 30s (- -723m 30s),611000,2.4118381709390926,31.4,49.9,33.5,53.800000000000004
723m 53s (- -724m 6s),612000,2.5311708758384293,27.6,70.7,29.099999999999998,72.6
725m 35s (- -726m 24s),613000,2.495461178471375,32.800000000000004,45.1,34.2,49.6
727m 11s (- -728m 48s),614000,2.463630205554823,32.9,48.0,33.7,49.8
728m 40s (- -729m 19s),615000,2.5257848190840573,30.8,51.4,32.0,50.2
730m 19s (- -731m 40s),616000,2.499264229619154,34.1,49.6,33.900000000000006,51.1
731m 50s (- -732m 9s),617000,2.389918193574864,32.4,56.8,33.6,56.2
733m 20s (- -734m 39s),618000,2.4403566794048155,33.300000000000004,64.5,34.2,63.4
734m 59s (- -735m 0s),619000,2.431449788130157,31.900000000000002,38.5,31.6,40.1
736m 25s (- -737m 34s),620000,2.450590935353288,27.1,70.39999999999999,28.799999999999997,72.6
737m 46s (- -738m 13s),621000,2.466206953193104,34.300000000000004,70.19999999999999,35.099999999999994,74.3
739m 12s (- -740m 47s),622000,2.5297940619964883,30.7,73.5,32.9,74.5
740m 52s (- -741m 7s),623000,2.4630735698202524,31.6,40.8,33.0,41.9
742m 24s (- -743m 35s),624000,2.513295890069051,33.7,61.4,34.1,63.800000000000004
743m 48s (- -744m 11s),625000,2.4139629240523353,33.7,71.8,33.800000000000004,75.8
745m 21s (- -746m 38s),626000,2.4676365759764716,32.300000000000004,60.5,33.300000000000004,63.5
746m 42s (- -747m 17s),627000,2.4522184180334667,31.4,73.4,32.2,72.2
748m 2s (- -749m 57s),628000,2.458793977834273,27.1,88.1,28.000000000000004,88.2
749m 38s (- -750m 21s),629000,2.4214690350657744,31.0,32.9,32.9,34.0
751m 9s (- -752m 50s),630000,2.4760030341493633,28.599999999999998,67.7,31.7,69.69999999999999
752m 33s (- -753m 26s),631000,2.401114160324096,31.5,72.89999999999999,33.4,74.0
754m 5s (- -755m 54s),632000,2.5261454572958786,34.699999999999996,68.60000000000001,36.0,67.10000000000001
755m 36s (- -756m 23s),633000,2.4907661305327133,32.9,66.5,34.5,67.5
757m 5s (- -758m 54s),634000,2.40690011388881,31.7,69.0,33.900000000000006,73.2
758m 33s (- -759m 26s),635000,2.3972968155378425,32.2,58.699999999999996,35.0,61.9
760m 0s (- -761m 59s),636000,2.4869729731108787,32.1,72.0,34.2,70.89999999999999
761m 37s (- -762m 22s),637000,2.5110450900775168,31.1,50.7,32.300000000000004,50.9
763m 6s (- -764m 53s),638000,2.440222356575805,33.900000000000006,64.8,33.6,64.60000000000001
764m 38s (- -765m 21s),639000,2.454293954645529,34.1,66.10000000000001,36.6,67.10000000000001
766m 26s (- -767m 33s),640000,2.4302308920599147,28.4,24.2,28.1,25.7
767m 59s (- -768m 0s),641000,2.438742485654138,33.6,54.6,34.599999999999994,56.599999999999994
769m 27s (- -770m 32s),642000,2.4176823360112305,34.300000000000004,65.4,35.3,65.60000000000001
771m 3s (- -772m 56s),643000,2.4672220768340796,34.2,59.0,36.0,63.4
772m 27s (- -773m 32s),644000,2.361886267307091,34.0,69.39999999999999,34.5,69.19999999999999
774m 9s (- -775m 50s),645000,2.430342054192506,28.599999999999998,45.4,32.1,50.2
775m 28s (- -776m 31s),646000,2.3789197104372675,31.5,77.7,34.1,80.4
777m 3s (- -778m 56s),647000,2.4058871311020718,33.5,47.0,34.5,53.900000000000006
778m 27s (- -779m 32s),648000,2.3879497756614763,34.1,65.0,35.4,66.5
779m 53s (- -780m 7s),649000,2.5234082974120358,27.3,85.1,30.099999999999998,84.8
781m 24s (- -782m 35s),650000,2.5173547626820585,35.5,55.900000000000006,35.3,56.89999999999999
783m 14s (- -784m 45s),651000,2.4426644141408973,27.6,21.3,29.099999999999998,23.0
785m 0s (- -786m 59s),652000,2.3973024134571896,30.099999999999998,33.5,31.8,33.900000000000006
786m 16s (- -787m 43s),653000,2.41819479746089,29.599999999999998,85.0,31.2,82.3
787m 34s (- -788m 25s),654000,2.4074473438512913,28.299999999999997,89.5,30.2,88.7
789m 2s (- -790m 57s),655000,2.4677782132185913,34.300000000000004,61.0,36.199999999999996,62.5
790m 28s (- -791m 31s),656000,2.380405640381695,27.0,80.2,29.4,82.39999999999999
791m 51s (- -792m 8s),657000,2.457743168707293,29.9,75.3,32.300000000000004,77.5
793m 16s (- -794m 43s),658000,2.4935583525725162,31.7,75.2,34.2,77.9
794m 48s (- -795m 11s),659000,2.4426016332935836,33.1,56.00000000000001,34.4,55.7
796m 32s (- -797m 27s),660000,2.4738765814784895,34.699999999999996,45.7,36.7,47.0
797m 56s (- -798m 3s),661000,2.4447424484156737,33.7,68.2,34.9,68.0
799m 24s (- -800m 35s),662000,2.477394217535197,31.7,81.8,34.300000000000004,83.3
800m 51s (- -801m 8s),663000,2.481078775071706,31.0,71.89999999999999,32.0,73.7
802m 27s (- -803m 32s),664000,2.372360320598044,33.800000000000004,51.300000000000004,34.5,52.300000000000004
804m 8s (- -805m 51s),665000,2.310262235271843,31.8,29.299999999999997,31.5,31.6
805m 30s (- -806m 29s),666000,2.3356889509869605,31.2,80.7,31.6,80.80000000000001
807m 7s (- -808m 52s),667000,2.4551658859594863,30.7,62.1,31.8,65.2
808m 38s (- -809m 21s),668000,2.4067313771603907,33.7,52.7,33.7,56.2
810m 8s (- -811m 51s),669000,2.3541705305864356,30.9,70.3,33.0,74.0
811m 34s (- -812m 25s),670000,2.4158204413174005,32.4,70.1,34.300000000000004,71.6
813m 1s (- -814m 58s),671000,2.379716681793394,32.6,72.2,35.0,71.8
814m 41s (- -815m 18s),672000,2.4600872618428187,31.7,35.099999999999994,33.4,37.4
816m 15s (- -817m 44s),673000,2.3901314569171874,34.0,64.0,34.300000000000004,64.2
817m 49s (- -818m 10s),674000,2.4070639560901093,33.6,37.5,35.4,40.400000000000006
819m 26s (- -820m 33s),675000,2.4785873108798047,32.4,50.2,33.6,52.800000000000004
821m 8s (- -822m 51s),676000,2.344080260905178,27.6,23.7,28.499999999999996,25.3
822m 59s (- -823m 0s),677000,2.5133365732702595,27.6,20.599999999999998,28.1,22.900000000000002
824m 26s (- -825m 33s),678000,2.4356417198705422,33.6,65.5,35.199999999999996,66.2
825m 52s (- -826m 7s),679000,2.4485464268807293,33.800000000000004,67.5,34.699999999999996,69.0
827m 10s (- -828m 49s),680000,2.4411148746382554,28.4,82.6,31.6,82.3
828m 46s (- -829m 13s),681000,2.4367404273643904,35.099999999999994,46.5,36.5,48.699999999999996
830m 16s (- -831m 43s),682000,2.3384043952069633,33.5,66.3,33.6,66.9
831m 47s (- -832m 12s),683000,2.447289312133474,31.1,70.89999999999999,30.599999999999998,74.4
833m 9s (- -834m 50s),684000,2.3081128033091693,31.2,75.8,31.6,77.8
834m 47s (- -835m 12s),685000,2.498908689328601,32.9,63.6,36.1,65.5
836m 20s (- -837m 39s),686000,2.3610698135892725,33.1,42.4,33.1,45.1
838m 0s (- -839m 59s),687000,2.4214183145191748,32.4,47.9,33.6,49.8
839m 38s (- -840m 21s),688000,2.4474561755106925,33.300000000000004,51.7,33.7,53.2
841m 10s (- -842m 49s),689000,2.411786528584903,33.1,62.2,36.6,62.9
842m 42s (- -843m 17s),690000,2.3621982772874577,34.4,69.19999999999999,35.699999999999996,67.4
844m 12s (- -845m 47s),691000,2.4243813280867763,33.5,62.3,34.0,64.4
845m 49s (- -846m 10s),692000,2.325090783287535,32.4,40.6,34.4,41.699999999999996
847m 13s (- -848m 46s),693000,2.3730526267685557,32.1,81.8,33.5,84.5
848m 41s (- -849m 19s),694000,2.496143549281957,30.2,83.7,32.4,85.39999999999999
850m 5s (- -851m 54s),695000,2.443852465260502,34.300000000000004,77.8,33.800000000000004,77.9
851m 34s (- -852m 25s),696000,2.2902742670712253,33.900000000000006,63.0,34.300000000000004,65.0
853m 1s (- -854m 58s),697000,2.3954936494372068,30.4,71.89999999999999,33.1,72.8
854m 32s (- -855m 27s),698000,2.3990599963334605,31.4,73.6,33.1,75.5
856m 1s (- -857m 58s),699000,2.3343327304532093,35.199999999999996,48.6,36.0,51.300000000000004
857m 31s (- -858m 28s),700000,2.3495498624718567,33.6,57.699999999999996,35.3,58.199999999999996
859m 3s (- -860m 56s),701000,2.3824571035044544,32.0,65.8,35.0,66.3
860m 37s (- -861m 22s),702000,2.3528019307650316,33.2,68.8,36.8,67.80000000000001
862m 1s (- -863m 58s),703000,2.417384089619582,29.4,70.89999999999999,31.1,69.3
863m 29s (- -864m 30s),704000,2.3733397755864507,32.5,77.4,33.5,81.39999999999999
864m 51s (- -865m 8s),705000,2.3556383599988653,32.1,81.2,33.1,80.5
866m 20s (- -867m 39s),706000,2.367824697742824,29.599999999999998,72.2,32.5,73.6
867m 39s (- -868m 20s),707000,2.4081597605889695,29.5,69.5,31.6,71.39999999999999
869m 6s (- -870m 54s),708000,2.3388643347479245,30.7,77.60000000000001,32.800000000000004,76.9
870m 25s (- -871m 34s),709000,2.405294112722665,29.799999999999997,79.0,32.1,79.4
872m 1s (- -873m 58s),710000,2.3986067881334914,33.6,51.0,33.7,51.7
873m 23s (- -874m 37s),711000,2.394515447983386,29.9,83.39999999999999,32.0,86.0
874m 49s (- -875m 10s),712000,2.365720482880732,30.9,78.2,33.800000000000004,75.1
876m 22s (- -877m 37s),713000,2.3912642646872544,34.9,46.400000000000006,36.1,49.0
877m 52s (- -878m 7s),714000,2.422670840580928,29.799999999999997,75.5,31.900000000000002,78.5
879m 25s (- -880m 34s),715000,2.504247450019518,34.8,61.1,36.8,62.7
880m 52s (- -881m 7s),716000,2.4642137055424334,29.4,81.10000000000001,30.9,84.39999999999999
882m 25s (- -883m 34s),717000,2.3330191271353855,33.7,56.39999999999999,35.0,57.99999999999999
883m 59s (- -884m 0s),718000,2.354786595726114,32.300000000000004,47.3,33.2,49.9
885m 37s (- -886m 22s),719000,2.422205727242079,34.599999999999994,50.4,35.5,52.300000000000004
887m 0s (- -888m 59s),720000,2.3632992709375564,27.900000000000002,76.0,29.2,78.2
888m 36s (- -889m 23s),721000,2.426297927544376,33.5,68.89999999999999,34.9,69.5
890m 10s (- -891m 49s),722000,2.3159841870036053,34.9,46.5,36.199999999999996,48.0
891m 39s (- -892m 20s),723000,2.4095283948682495,33.2,63.4,35.199999999999996,64.5
892m 56s (- -893m 3s),724000,2.2644037057160857,28.799999999999997,83.3,32.1,84.5
894m 26s (- -895m 33s),725000,2.3937457961204256,34.9,69.19999999999999,36.199999999999996,73.4
895m 57s (- -896m 3s),726000,2.3922335893759428,34.5,62.3,36.199999999999996,66.2
897m 26s (- -898m 33s),727000,2.421059356539541,33.800000000000004,70.8,35.3,73.0
898m 52s (- -899m 7s),728000,2.4178226095787223,32.1,74.6,34.5,75.3
900m 21s (- -901m 38s),729000,2.3738776247801203,33.300000000000004,79.10000000000001,34.5,81.10000000000001
901m 50s (- -902m 9s),730000,2.32147415136392,33.1,62.6,33.900000000000006,63.1
903m 16s (- -904m 43s),731000,2.4084368264376748,32.6,72.3,35.5,75.9
904m 36s (- -905m 23s),732000,2.3699791651256668,34.1,63.3,35.3,67.80000000000001
906m 5s (- -907m 54s),733000,2.319293551599785,32.5,30.8,34.5,34.8
907m 15s (- -908m 44s),734000,2.3720271096968153,35.3,77.10000000000001,35.199999999999996,79.7
908m 43s (- -909m 16s),735000,2.3271528427679256,32.4,43.9,35.9,47.3
910m 6s (- -911m 53s),736000,2.325829089797983,35.0,52.6,36.6,55.900000000000006
911m 25s (- -912m 34s),737000,2.378044678399236,34.300000000000004,58.199999999999996,35.6,59.4
912m 43s (- -913m 17s),738000,2.368318717962902,32.0,74.5,34.300000000000004,76.8
914m 11s (- -915m 49s),739000,2.4195810635061545,33.7,35.3,33.7,37.4
915m 29s (- -916m 30s),740000,2.3768175941095526,34.1,62.5,35.0,66.60000000000001
916m 44s (- -917m 15s),741000,2.3479026741446885,34.300000000000004,70.8,34.5,73.9
918m 1s (- -919m 58s),742000,2.3608748470467855,34.0,71.7,36.0,77.0
919m 12s (- -920m 47s),743000,2.3766407282187743,31.900000000000002,74.3,34.699999999999996,76.1
920m 22s (- -921m 37s),744000,2.3315952669109468,30.099999999999998,81.3,32.6,85.39999999999999
921m 37s (- -922m 22s),745000,2.414971782554712,32.4,76.0,33.0,78.4
922m 54s (- -923m 5s),746000,2.3493308805725057,33.5,75.7,34.5,78.60000000000001
924m 10s (- -925m 49s),747000,2.3574350884984074,33.300000000000004,59.199999999999996,33.7,59.599999999999994
925m 29s (- -926m 30s),748000,2.3996080886738893,33.300000000000004,51.0,34.9,52.0
926m 53s (- -927m 6s),749000,2.343381525362991,33.4,47.0,35.5,49.5
928m 14s (- -929m 45s),750000,2.2701041613024064,34.699999999999996,55.60000000000001,35.0,60.4
929m 35s (- -930m 24s),751000,2.406028825864578,31.1,62.3,33.4,63.1
931m 3s (- -932m 56s),752000,2.4403502615097747,34.4,39.900000000000006,35.0,42.3
932m 18s (- -933m 42s),753000,2.3121317522102207,33.1,70.8,33.800000000000004,73.7
933m 39s (- -934m 20s),754000,2.3660740991456426,34.1,56.599999999999994,37.4,61.1
934m 55s (- -935m 4s),755000,2.4643231120591507,36.0,75.9,35.3,78.7
936m 6s (- -937m 54s),756000,2.410925486520472,34.4,66.4,37.0,69.1
937m 26s (- -938m 34s),757000,2.4776594174738524,35.6,71.6,37.1,73.1
938m 51s (- -939m 8s),758000,2.295636257161694,33.1,52.6,34.599999999999994,54.400000000000006
940m 5s (- -941m 54s),759000,2.388787121850431,31.8,69.0,33.900000000000006,72.0
941m 19s (- -942m 40s),760000,2.426298139131154,32.4,77.10000000000001,33.4,80.4
942m 56s (- -943m 3s),761000,2.4120801699149657,24.6,17.1,24.5,18.5
944m 8s (- -945m 51s),762000,2.406378769770186,32.9,69.69999999999999,34.9,70.1
945m 30s (- -946m 29s),763000,2.4208532382488466,32.300000000000004,70.1,36.5,71.0
946m 48s (- -947m 11s),764000,2.3429493642882275,34.8,58.099999999999994,36.0,60.9
948m 5s (- -949m 54s),765000,2.4053118978670778,35.8,68.5,36.7,70.3
949m 21s (- -950m 38s),766000,2.3585365751016094,35.6,63.6,36.6,65.8
950m 45s (- -951m 15s),767000,2.3282726355263885,31.5,51.4,31.8,53.1
952m 4s (- -953m 55s),768000,2.3706266124768347,33.900000000000006,50.0,35.9,54.1
953m 20s (- -954m 39s),769000,2.41253232369534,26.400000000000002,75.5,28.299999999999997,77.10000000000001
954m 34s (- -955m 25s),770000,2.2802257725248807,35.199999999999996,70.8,34.5,72.7
955m 48s (- -956m 12s),771000,2.4204932141780264,31.4,81.5,32.5,84.2
957m 10s (- -958m 49s),772000,2.283172574296507,34.9,45.1,36.3,50.3
958m 29s (- -959m 30s),773000,2.2898681759416752,36.199999999999996,62.2,36.4,66.4
959m 46s (- -960m 14s),774000,2.4056181423239136,31.3,65.9,33.0,67.4
961m 13s (- -962m 46s),775000,2.44181233405241,32.5,35.8,34.599999999999994,38.3
962m 36s (- -963m 23s),776000,2.4274184539143935,32.9,61.3,34.599999999999994,66.0
963m 55s (- -964m 4s),777000,2.3986789517656866,35.099999999999994,44.2,35.199999999999996,46.400000000000006
965m 20s (- -966m 39s),778000,2.2759754989892396,37.0,55.900000000000006,37.6,59.3
966m 35s (- -967m 24s),779000,2.314703280323658,34.9,61.4,36.7,65.4
967m 52s (- -968m 7s),780000,2.2843825664805713,32.9,66.0,36.0,71.39999999999999
969m 16s (- -970m 43s),781000,2.3112377605659002,34.5,46.7,35.5,49.1
970m 31s (- -971m 28s),782000,2.4153662093067014,31.8,75.0,31.900000000000002,78.5
971m 46s (- -972m 13s),783000,2.3714677264158914,35.9,61.3,36.9,66.3
973m 4s (- -974m 55s),784000,2.3527921757912713,33.300000000000004,69.1,34.699999999999996,73.3
974m 28s (- -975m 31s),785000,2.328852807843344,35.8,54.300000000000004,36.1,54.2
975m 39s (- -976m 20s),786000,2.461108896470729,34.699999999999996,77.2,35.699999999999996,78.2
976m 50s (- -977m 9s),787000,2.320405074035341,27.6,83.0,30.2,82.39999999999999
978m 16s (- -979m 43s),788000,2.3709266445306203,33.7,47.699999999999996,36.4,50.5
979m 38s (- -980m 21s),789000,2.343922874893101,35.4,50.8,36.199999999999996,51.9
980m 55s (- -981m 4s),790000,2.4078595953191577,34.9,65.3,36.5,68.30000000000001
982m 21s (- -983m 38s),791000,2.4189773008349387,32.5,55.800000000000004,31.8,55.7
983m 33s (- -984m 26s),792000,2.3061309731795614,34.5,57.599999999999994,35.6,62.1
984m 49s (- -985m 10s),793000,2.284178264745385,34.4,72.5,35.5,71.8
986m 11s (- -987m 48s),794000,2.410230657913946,36.7,54.6,37.1,58.3
987m 35s (- -988m 24s),795000,2.3298519527292756,34.5,47.599999999999994,36.1,50.4
988m 51s (- -989m 8s),796000,2.3415945618619944,34.2,66.3,34.599999999999994,69.89999999999999
990m 9s (- -991m 50s),797000,2.30271529108715,34.599999999999994,64.4,34.9,66.5
991m 24s (- -992m 35s),798000,2.4140229367696504,31.3,62.9,31.6,66.10000000000001
992m 44s (- -993m 15s),799000,2.4551295050106066,34.9,63.800000000000004,35.3,66.5
993m 58s (- -994m 1s),800000,2.327406190277419,35.4,69.3,35.8,72.7
995m 20s (- -996m 39s),801000,2.39568116443994,35.199999999999996,64.60000000000001,35.4,65.4
996m 34s (- -997m 25s),802000,2.335426929491622,32.300000000000004,58.9,32.1,61.1
998m 1s (- -999m 58s),803000,2.386062936359497,36.6,52.5,37.2,55.300000000000004
999m 28s (- -1000m 31s),804000,2.4171111472500653,31.900000000000002,42.3,35.199999999999996,46.0
1000m 47s (- -1001m 12s),805000,2.403831292737582,33.0,69.39999999999999,33.900000000000006,71.89999999999999
1002m 8s (- -1003m 51s),806000,2.3230913650072393,35.699999999999996,55.1,36.1,59.0
1003m 16s (- -1004m 43s),807000,2.3951318046253856,29.599999999999998,79.7,28.7,83.0
1004m 41s (- -1005m 18s),808000,2.343607974066298,35.6,55.50000000000001,37.0,56.99999999999999
1006m 1s (- -1007m 58s),809000,2.3363784170721176,37.9,56.3,38.5,59.8
1007m 17s (- -1008m 42s),810000,2.2659758726688084,33.5,57.699999999999996,34.8,58.3
1008m 30s (- -1009m 29s),811000,2.3080086431524576,31.900000000000002,78.7,34.0,80.30000000000001
1009m 54s (- -1010m 5s),812000,2.457678721929945,33.900000000000006,67.10000000000001,34.2,68.8
1011m 18s (- -1012m 41s),813000,2.369861904511177,34.9,45.9,35.0,47.0
1012m 51s (- -1013m 8s),814000,2.405915079282775,32.7,42.0,37.1,44.5
1014m 8s (- -1015m 51s),815000,2.400858055494672,33.800000000000004,60.9,34.1,62.3
1015m 37s (- -1016m 22s),816000,2.388300839469569,33.0,40.8,34.0,41.0
1016m 51s (- -1017m 8s),817000,2.361208126755748,36.3,70.0,38.3,74.2
1018m 2s (- -1019m 57s),818000,2.231211598552518,35.6,73.8,35.9,73.3
1019m 18s (- -1020m 41s),819000,2.3926731637395577,34.5,74.2,34.8,75.9
1020m 30s (- -1021m 29s),820000,2.2971569751510756,33.7,75.9,35.099999999999994,78.3
1021m 54s (- -1022m 6s),821000,2.3659922653520296,36.199999999999996,56.10000000000001,37.9,59.9
1023m 7s (- -1024m 52s),822000,2.3933610689333924,35.5,67.2,35.6,73.4
1024m 26s (- -1025m 33s),823000,2.3588276338634597,34.2,69.5,35.099999999999994,72.5
1025m 49s (- -1026m 10s),824000,2.346726825476096,35.6,49.8,36.9,52.5
1027m 7s (- -1028m 52s),825000,2.4385859916249593,34.0,62.0,35.6,63.9
1028m 21s (- -1029m 38s),826000,2.40365487790274,35.0,72.5,37.6,75.6
1029m 47s (- -1030m 12s),827000,2.3692306626085546,36.7,53.900000000000006,37.3,57.4
1030m 59s (- -1031m 0s),828000,2.3881726888037145,35.4,65.9,36.4,65.7
1032m 14s (- -1033m 45s),829000,2.3576311020366347,29.5,80.0,31.4,83.39999999999999
1033m 31s (- -1034m 29s),830000,2.347656613726952,34.4,70.8,34.300000000000004,71.6
1034m 46s (- -1035m 13s),831000,2.1917622246290636,33.900000000000006,72.39999999999999,34.599999999999994,72.3
1035m 58s (- -1036m 1s),832000,2.4024337562395757,35.699999999999996,77.10000000000001,35.5,77.5
1037m 18s (- -1038m 41s),833000,2.4070594492532145,33.300000000000004,71.89999999999999,35.199999999999996,75.8
1038m 35s (- -1039m 24s),834000,2.312246049901439,36.199999999999996,62.3,36.4,63.800000000000004
1039m 53s (- -1040m 6s),835000,2.3733647897909895,32.7,57.9,32.4,59.0
1041m 16s (- -1042m 43s),836000,2.3636833071577343,35.0,53.300000000000004,36.0,57.9
1042m 39s (- -1043m 20s),837000,2.367566667993717,35.3,62.2,36.0,63.0
1043m 53s (- -1044m 6s),838000,2.403001082216934,35.099999999999994,65.5,36.5,69.1
1045m 12s (- -1046m 48s),839000,2.2863956741012705,34.699999999999996,75.9,36.5,76.4
1046m 41s (- -1047m 18s),840000,2.342967009680775,35.199999999999996,36.6,35.6,37.6
1048m 3s (- -1049m 56s),841000,2.455530534961566,30.3,50.3,33.300000000000004,51.6
1049m 20s (- -1050m 39s),842000,2.367113032301744,34.300000000000004,73.6,36.5,75.7
1050m 33s (- -1051m 26s),843000,2.3334899084819343,35.3,64.1,37.1,68.2
1051m 49s (- -1052m 10s),844000,2.3574386869895,32.0,60.5,33.7,65.9
1053m 6s (- -1054m 53s),845000,2.2766203462073804,34.300000000000004,71.1,35.4,72.1
1054m 29s (- -1055m 30s),846000,2.3363566819103796,36.1,52.0,37.4,53.300000000000004
1055m 42s (- -1056m 17s),847000,2.4225115197089546,32.1,71.3,32.7,73.5
1057m 14s (- -1058m 45s),848000,2.287611662470197,28.499999999999996,24.9,30.0,26.3
1058m 29s (- -1059m 30s),849000,2.312572559099653,35.4,65.10000000000001,37.4,66.3
1059m 46s (- -1060m 13s),850000,2.307327965715369,34.4,69.8,35.8,71.6
1061m 2s (- -1062m 57s),851000,2.330532303147526,32.0,67.7,34.0,69.0
1062m 17s (- -1063m 42s),852000,2.3558733355768493,32.4,82.8,34.300000000000004,81.2
1063m 30s (- -1064m 29s),853000,2.2977391045968942,31.2,68.0,31.7,69.69999999999999
1064m 45s (- -1065m 15s),854000,2.330450342550214,33.4,63.4,36.4,65.60000000000001
1066m 5s (- -1067m 55s),855000,2.2930383575931117,34.0,66.5,35.3,70.1
1067m 17s (- -1068m 42s),856000,2.289078822584043,33.900000000000006,71.8,36.8,73.1
1068m 44s (- -1069m 15s),857000,2.2302529437863705,34.0,37.1,36.5,40.6
1069m 54s (- -1070m 5s),858000,2.3586146900529537,33.800000000000004,76.9,34.9,78.7
1071m 7s (- -1072m 52s),859000,2.258301167367709,29.799999999999997,78.2,32.1,79.3
1072m 30s (- -1073m 29s),860000,2.365154745487056,34.5,35.6,36.3,38.9
1073m 47s (- -1074m 12s),861000,2.3204147022699813,35.8,69.1,35.8,71.8
1075m 7s (- -1076m 52s),862000,2.3851807248164705,34.2,57.699999999999996,34.300000000000004,59.0
1076m 25s (- -1077m 34s),863000,2.312535391213742,35.4,54.7,38.2,59.199999999999996
1077m 47s (- -1078m 12s),864000,2.302451790331681,35.9,47.5,37.8,52.1
1079m 9s (- -1080m 51s),865000,2.352224010667974,36.4,59.5,37.7,60.099999999999994
1080m 35s (- -1081m 24s),866000,2.4010941860322754,28.000000000000004,21.0,28.1,22.400000000000002
1081m 51s (- -1082m 8s),867000,2.434028824643392,34.8,80.4,35.6,82.3
1083m 8s (- -1084m 51s),868000,2.3277315002091794,35.699999999999996,61.7,37.1,62.6
1084m 21s (- -1085m 38s),869000,2.4099623262077103,34.300000000000004,78.2,33.7,79.5
1085m 33s (- -1086m 27s),870000,2.4044469588527257,32.6,82.0,33.2,83.89999999999999
1086m 55s (- -1087m 4s),871000,2.351942180697017,35.8,59.8,36.8,62.3
1088m 7s (- -1089m 52s),872000,2.4001614787725387,36.4,66.60000000000001,37.4,69.6
1089m 17s (- -1090m 42s),873000,2.3303097729276865,30.0,83.6,32.2,86.4
1090m 23s (- -1091m 36s),874000,2.2918627145840076,26.700000000000003,88.7,27.200000000000003,90.0
1091m 42s (- -1092m 17s),875000,2.4044967547078193,33.6,71.6,35.3,75.6
1092m 57s (- -1093m 2s),876000,2.38553107784534,35.199999999999996,69.8,35.9,73.9
1094m 9s (- -1095m 50s),877000,2.2848976883165877,31.2,78.5,33.4,78.7
1095m 20s (- -1096m 39s),878000,2.323634117206539,30.3,79.5,34.0,81.2
1096m 37s (- -1097m 22s),879000,2.436347683846109,37.1,68.5,38.5,72.0
1098m 4s (- -1099m 55s),880000,2.299694884543117,35.9,43.8,37.5,45.300000000000004
1099m 19s (- -1100m 40s),881000,2.341360702857419,35.699999999999996,52.900000000000006,36.5,55.7
1100m 40s (- -1101m 19s),882000,2.3565969404734055,34.599999999999994,63.0,34.1,66.4
1101m 57s (- -1102m 2s),883000,2.3532312267660367,37.0,61.6,37.9,66.2
1103m 7s (- -1104m 52s),884000,2.3022656599917535,34.1,75.0,35.3,77.0
1104m 19s (- -1105m 40s),885000,2.4409305533728274,30.8,82.1,33.4,85.3
1105m 47s (- -1106m 12s),886000,2.321884929583003,33.900000000000006,46.6,35.0,48.5
1106m 58s (- -1107m 1s),887000,2.2591029018218833,30.0,76.9,32.800000000000004,79.10000000000001
1108m 30s (- -1109m 29s),888000,2.3047970444200243,33.300000000000004,75.4,36.5,76.2
1110m 21s (- -1111m 38s),889000,2.3797265305308537,34.0,67.5,37.4,68.7
1112m 11s (- -1113m 48s),890000,2.3600756323648215,35.8,48.3,37.1,50.1
1114m 14s (- -1115m 45s),891000,2.3642515087411966,36.7,56.99999999999999,36.4,57.199999999999996
1115m 55s (- -1116m 4s),892000,2.346556075281394,34.4,56.39999999999999,33.800000000000004,59.5
1117m 43s (- -1118m 16s),893000,2.2988823571643517,34.300000000000004,73.0,36.199999999999996,76.8
1119m 38s (- -1120m 21s),894000,2.285179775977306,37.1,57.099999999999994,37.5,60.9
1121m 15s (- -1122m 44s),895000,2.4160903333365265,37.0,50.7,37.8,51.9
1123m 16s (- -1124m 43s),896000,2.351639706218963,35.6,71.8,35.8,74.4
1124m 53s (- -1125m 6s),897000,2.3281300136364296,33.900000000000006,49.6,35.699999999999996,53.400000000000006
1126m 42s (- -1127m 17s),898000,2.247808353266366,32.1,76.3,34.9,79.7
1128m 34s (- -1129m 25s),899000,2.312734433707999,35.699999999999996,62.6,37.7,65.60000000000001
1130m 3s (- -1131m 56s),900000,2.4022482257973605,33.4,72.3,35.099999999999994,73.8
1131m 59s (- -1132m 0s),901000,2.3723884249938076,31.6,72.7,33.5,71.89999999999999
1133m 41s (- -1134m 18s),902000,2.3126351884013907,34.300000000000004,66.10000000000001,36.1,67.4
1135m 18s (- -1136m 41s),903000,2.366042227979646,34.4,70.5,36.0,71.39999999999999
1137m 16s (- -1138m 43s),904000,2.2766148498094445,37.0,56.2,37.4,57.4
1139m 20s (- -1140m 39s),905000,2.3307004999193546,17.7,11.1,17.4,11.4
1141m 21s (- -1142m 38s),906000,2.3042368746475392,36.199999999999996,48.5,36.9,51.9
1142m 58s (- -1143m 1s),907000,2.3338372543488095,29.799999999999997,88.3,30.8,89.5
1144m 44s (- -1145m 15s),908000,2.320165507933531,35.9,62.0,37.4,63.2
1146m 47s (- -1147m 12s),909000,2.317623899591298,32.800000000000004,54.50000000000001,33.900000000000006,56.8
